,loss,SSIMLoss,PSNRLoss,residual_loss,SSIM_res_loss,PSNRsq,mae,acc,val_loss,val_SSIMLoss,val_PSNRLoss,val_residual_loss,val_SSIM_res_loss,val_PSNRsq,val_mae,val_acc
0,0.49807339906692505,0.49805185198783875,158.7776336669922,0.047015827149152756,159.32254028320312,29539.759765625,0.21624751389026642,0.5011849403381348,0.4847758412361145,0.48438745737075806,155.58375549316406,0.04863208532333374,156.1176300048828,28663.162109375,0.22170604765415192,0.40414199233055115
1,0.49624770879745483,0.4962463080883026,160.5065155029297,0.0459609255194664,161.04861450195312,30070.390625,0.21426722407341003,0.5010100603103638,0.48449286818504333,0.4840792417526245,155.8057861328125,0.04844481870532036,156.3392791748047,28712.73046875,0.22127453982830048,0.506399393081665
2,0.49599719047546387,0.4959805905818939,160.99545288085938,0.04576370120048523,161.53720092773438,30217.203125,0.21380242705345154,0.5033060312271118,0.48498257994651794,0.48460063338279724,155.80506896972656,0.04823656752705574,156.3387451171875,28552.595703125,0.2208070307970047,0.48586875200271606
3,0.49590519070625305,0.49588650465011597,161.12246704101562,0.045701928436756134,161.6641082763672,30250.126953125,0.2136555314064026,0.5037728548049927,0.4843120574951172,0.48388779163360596,155.52487182617188,0.04851847514510155,156.0582733154297,28630.455078125,0.22144101560115814,0.5291154384613037
4,0.4958646297454834,0.495881587266922,161.1858367919922,0.04567650705575943,161.72747802734375,30271.998046875,0.21359409391880035,0.5048651099205017,0.4843774437904358,0.4839729964733124,155.92822265625,0.04838748648762703,156.46145629882812,28731.462890625,0.22114421427249908,0.5167756080627441
5,0.49581989645957947,0.4958108961582184,161.20094299316406,0.04566921293735504,161.74269104003906,30275.228515625,0.21357978880405426,0.5048665404319763,0.4842226505279541,0.48378899693489075,155.81558227539062,0.04836820438504219,156.3487091064453,28695.5234375,0.22109919786453247,0.5260748267173767
6,0.4958270192146301,0.4958113431930542,161.21620178222656,0.04566264897584915,161.75784301757812,30276.34375,0.21355481445789337,0.5064350962638855,0.48433583974838257,0.48394590616226196,155.76107788085938,0.04836448282003403,156.29428100585938,28674.390625,0.22109158337116241,0.5519950985908508
7,0.49583181738853455,0.4958307445049286,161.2209930419922,0.045659761875867844,161.76263427734375,30274.818359375,0.21355022490024567,0.5059841871261597,0.4843337833881378,0.4839237630367279,155.78187561035156,0.04844086244702339,156.315185546875,28719.490234375,0.22126415371894836,0.5374312400817871
8,0.4958115220069885,0.49578556418418884,161.21241760253906,0.04565783217549324,161.75396728515625,30270.59375,0.21355503797531128,0.5047656297683716,0.48451313376426697,0.48411667346954346,156.11546325683594,0.048226725310087204,156.6487274169922,28708.416015625,0.22078128159046173,0.4911353588104248
9,0.4957902133464813,0.495788037776947,161.23675537109375,0.04565497860312462,161.7778778076172,30277.939453125,0.21353520452976227,0.5052120685577393,0.4843080937862396,0.4839039444923401,155.6886444091797,0.04831583425402641,156.22178649902344,28590.791015625,0.22098106145858765,0.5392870903015137
10,0.4957818388938904,0.495786190032959,161.2451629638672,0.04564671218395233,161.78659057617188,30277.65625,0.21352006494998932,0.5053259134292603,0.48447656631469727,0.48407867550849915,155.88250732421875,0.04839780554175377,156.41592407226562,28704.640625,0.22116808593273163,0.5115273594856262
11,0.49576911330223083,0.4957444667816162,161.2534637451172,0.04564119502902031,161.79473876953125,30284.880859375,0.21351443231105804,0.5052823424339294,0.484194815158844,0.48376649618148804,155.7144012451172,0.04837944358587265,156.2474822998047,28664.4609375,0.22112463414669037,0.5286539196968079
12,0.4957783818244934,0.495776504278183,161.2427978515625,0.04564547538757324,161.7839813232422,30279.224609375,0.2135198563337326,0.50511634349823,0.4844900965690613,0.4841030538082123,156.0492401123047,0.04822225868701935,156.5824737548828,28695.794921875,0.2207707017660141,0.5337657928466797
13,0.49576014280319214,0.495769739151001,161.2574462890625,0.04563568904995918,161.79888916015625,30285.712890625,0.21351324021816254,0.5046260356903076,0.48431167006492615,0.4838966727256775,155.7899627685547,0.0483417771756649,156.32315063476562,28644.546875,0.22104008495807648,0.517143189907074
14,0.49576911330223083,0.49577271938323975,161.24801635742188,0.04564158618450165,161.7895965576172,30280.984375,0.21351726353168488,0.5049216151237488,0.4842710494995117,0.48387831449508667,156.15467834472656,0.04825493320822716,156.687744140625,28783.689453125,0.22084324061870575,0.5031652450561523
