,loss,SSIMLoss,PSNRLoss,residual_loss,SSIM_res_loss,PSNRsq,mae,acc,val_loss,val_SSIMLoss,val_PSNRLoss,val_residual_loss,val_SSIM_res_loss,val_PSNRsq,val_mae,val_acc
0,0.4738425612449646,0.47359082102775574,162.63478088378906,0.00021231247228570282,163.10885620117188,31379.474609375,0.21381248533725739,0.4790397882461548,0.3381102979183197,0.33834049105644226,191.6006317138672,0.00013216528168413788,191.93887329101562,40653.109375,0.17614716291427612,0.5436154007911682
1,0.24988481402397156,0.24974796175956726,233.07301330566406,9.21977189136669e-05,233.32296752929688,60026.28125,0.14402054250240326,0.48548030853271484,0.1974659562110901,0.19763922691345215,240.38914489746094,8.256742148660123e-05,240.58673095703125,64347.83984375,0.1392379254102707,0.4683011770248413
2,0.16483552753925323,0.16475452482700348,263.5152282714844,7.156830542953685e-05,263.68011474609375,76151.6171875,0.12702667713165283,0.44059687852859497,0.1378767192363739,0.13801416754722595,260.20489501953125,7.027335959719494e-05,260.3428649902344,74352.9296875,0.12844178080558777,0.43160584568977356
3,0.1235954686999321,0.12357975542545319,281.84991455078125,6.218419002834707e-05,281.9736328125,87012.4140625,0.11847464740276337,0.4500384032726288,0.11644835025072098,0.1165904551744461,277.6653747558594,6.254643085412681e-05,277.7818603515625,85241.3671875,0.12117375433444977,0.47815194725990295
4,0.10331335663795471,0.10328684747219086,293.0696716308594,5.725848313886672e-05,293.1729431152344,93854.6796875,0.1136799156665802,0.45832139253616333,0.09831314533948898,0.0984572172164917,283.2704772949219,5.9256017266307026e-05,283.36883544921875,88519.7734375,0.11793439835309982,0.47667908668518066
5,0.08766495436429977,0.08765573054552078,302.52032470703125,5.338583287084475e-05,302.60809326171875,100078.2109375,0.1097794696688652,0.4616336226463318,0.08719319105148315,0.08734838664531708,287.9488220214844,5.7461038522887975e-05,288.0360412597656,91686.921875,0.11612867563962936,0.46504491567611694
6,0.08248613029718399,0.08246786147356033,305.6799011230469,5.2223917009541765e-05,305.7623596191406,102288.359375,0.10857444256544113,0.46299129724502563,0.08316615968942642,0.08332283794879913,298.88641357421875,5.347448313841596e-05,298.96966552734375,98480.9921875,0.11203765869140625,0.4466620981693268
7,0.07587581872940063,0.07586304843425751,311.7579040527344,4.9951806431636214e-05,311.8337707519531,106185.6640625,0.10618944466114044,0.46624955534935,0.074271559715271,0.07441701740026474,306.9442138671875,5.016481736674905e-05,307.0185241699219,104323.6953125,0.10851696878671646,0.4602910280227661
8,0.06843296438455582,0.06842107325792313,317.6777038574219,4.7869718400761485e-05,317.7460632324219,110311.734375,0.10395866632461548,0.4696829915046692,0.0681280717253685,0.06826610863208771,311.415771484375,4.86450080643408e-05,311.4840087890625,107313.0,0.1068573147058487,0.4863869249820709
9,0.06375811249017715,0.0637563169002533,320.61553955078125,4.68467733298894e-05,320.6793518066406,112366.6484375,0.10284130275249481,0.4720976948738098,0.06454174220561981,0.06467677652835846,307.7444763183594,4.961086233379319e-05,307.80908203125,104786.9140625,0.10791334509849548,0.4636785089969635
10,0.06083773821592331,0.06083124503493309,323.0732727050781,4.6027940697968006e-05,323.1342468261719,114032.9765625,0.10192687064409256,0.47763511538505554,0.06086530163884163,0.06099512055516243,320.8257141113281,4.558130240184255e-05,320.8866271972656,113624.8046875,0.103445865213871,0.4993494153022766
11,0.055969588458538055,0.05595976486802101,331.6881103515625,4.31040461990051e-05,331.744140625,120006.75,0.09863364696502686,0.5015329718589783,0.056162029504776,0.05628155544400215,329.3251647949219,4.2118463170481846e-05,329.38140869140625,119558.5,0.09944117069244385,0.5465996265411377
12,0.054768361151218414,0.05478399619460106,332.2667236328125,4.309823998482898e-05,332.3215026855469,120439.9921875,0.09856921434402466,0.5077472925186157,0.06747487187385559,0.06761865317821503,317.4100341796875,4.699197597801685e-05,317.4775390625,109448.140625,0.10503905266523361,0.44169414043426514
13,0.05194176733493805,0.05193415656685829,343.248291015625,3.9524835301563144e-05,343.3003234863281,128092.46875,0.09441016614437103,0.5420175194740295,0.05022468790411949,0.050334036350250244,349.8002014160156,3.61572892870754e-05,349.8504333496094,134027.78125,0.0921483188867569,0.5985150337219238
14,0.04728930443525314,0.04728631675243378,354.41925048828125,3.631000072346069e-05,354.4666442871094,136543.296875,0.09052594751119614,0.5730798244476318,0.048007674515247345,0.04811762645840645,350.916259765625,3.5677861887961626e-05,350.96435546875,134783.46875,0.09153708070516586,0.5740633010864258
