,loss,SSIMLoss,PSNRLoss,residual_loss,SSIM_res_loss,PSNRsq,mae,acc,val_loss,val_SSIMLoss,val_PSNRLoss,val_residual_loss,val_SSIM_res_loss,val_PSNRsq,val_mae,val_acc
0,0.4683859050273895,0.46803852915763855,168.24400329589844,0.04563158378005028,168.7581329345703,33612.2265625,0.2084229588508606,0.5153672695159912,0.31086909770965576,0.31107836961746216,215.17529296875,0.023113172501325607,215.5094757080078,51463.3046875,0.15529656410217285,0.5433195233345032
1,0.25028863549232483,0.2501784861087799,233.4824981689453,0.020518729463219643,233.75320434570312,60398.80078125,0.14325541257858276,0.5012475252151489,0.20262977480888367,0.2028479129076004,238.95217895507812,0.01918361522257328,239.1741485595703,62929.140625,0.14149893820285797,0.46400079131126404
2,0.166717991232872,0.1666661500930786,262.6419677734375,0.016247423365712166,262.8248291015625,75747.625,0.12754791975021362,0.4545639753341675,0.14426422119140625,0.14440123736858368,262.1628112792969,0.015528373420238495,262.3227844238281,75898.9453125,0.12729398906230927,0.43328437209129333
3,0.12432596832513809,0.12427683919668198,280.65960693359375,0.01409930270165205,280.7980041503906,86397.1796875,0.11892171949148178,0.4394092559814453,0.11096736788749695,0.11112235486507416,282.4969787597656,0.013532799668610096,282.62158203125,88327.0625,0.1188189908862114,0.44746798276901245
4,0.10032852739095688,0.10031221061944962,294.7584533691406,0.012700025923550129,294.8714599609375,95010.9375,0.11287005245685577,0.43917903304100037,0.0953899621963501,0.09552359580993652,288.92431640625,0.012808832339942455,289.0326232910156,92344.1953125,0.11559605598449707,0.4489062428474426
5,0.08908308297395706,0.08907265961170197,300.72406005859375,0.012146339751780033,300.8252868652344,98935.0078125,0.11039111018180847,0.441782683134079,0.08687232434749603,0.08701296150684357,293.2478332519531,0.01243525743484497,293.34722900390625,95366.2890625,0.11389493197202682,0.4426875114440918
6,0.08253518491983414,0.08253617584705353,304.89385986328125,0.011791191063821316,304.9882507324219,101753.8046875,0.10876844823360443,0.4474916458129883,0.08339395374059677,0.08354725688695908,299.3098449707031,0.011993477120995522,299.40533447265625,99178.6171875,0.11185881495475769,0.43767401576042175
7,0.07839664071798325,0.07839184254407883,307.98260498046875,0.011549401096999645,308.072509765625,103825.203125,0.10763484984636307,0.4527505040168762,0.0762162134051323,0.07636050879955292,304.71563720703125,0.011474390514194965,304.8034362792969,102774.4296875,0.10940711945295334,0.44743165373802185
8,0.07148189097642899,0.07147552818059921,314.3977966308594,0.011027534492313862,314.4803771972656,108048.9375,0.10519260168075562,0.45565369725227356,0.0705496296286583,0.07068467885255814,309.4969482421875,0.011167806573212147,309.57879638671875,106055.5546875,0.10793708264827728,0.44726014137268066
9,0.06532943248748779,0.06534256041049957,319.2760009765625,0.010656145401299,319.3520812988281,111373.65625,0.10340600460767746,0.46069201827049255,0.06784061342477798,0.06798174977302551,304.29791259765625,0.011663288809359074,304.3775329589844,102016.6484375,0.11030668765306473,0.44633182883262634
10,0.06042909622192383,0.06043444946408272,322.2475891113281,0.010431598871946335,322.3186340332031,113474.875,0.10231410712003708,0.46366676688194275,0.0616653636097908,0.061793018132448196,316.424560546875,0.010641614906489849,316.4969787597656,110824.5234375,0.10536327958106995,0.4724082052707672
11,0.055811766535043716,0.05581643432378769,328.3935546875,0.009987781755626202,328.45947265625,117697.09375,0.1001059040427208,0.4701607823371887,0.060728222131729126,0.06084071844816208,304.2617492675781,0.011337891221046448,304.3338928222656,101358.0546875,0.10875007510185242,0.49224570393562317
12,0.053713105618953705,0.05370531976222992,333.56591796875,0.009540610015392303,333.6292419433594,121153.578125,0.09782804548740387,0.49396151304244995,0.054360393434762955,0.05446590855717659,335.2738952636719,0.009043117985129356,335.33740234375,123046.7578125,0.09713367372751236,0.5379427671432495
13,0.051160961389541626,0.051154881715774536,342.73236083984375,0.008853290230035782,342.7923583984375,127600.2734375,0.09424027800559998,0.5307275652885437,0.051672905683517456,0.051776058971881866,341.3389587402344,0.008568564429879189,341.3992919921875,127452.2890625,0.09455566108226776,0.5369722843170166
14,0.04909844323992729,0.04910077899694443,348.04058837890625,0.008512269705533981,348.09832763671875,131613.328125,0.09241659194231033,0.5532548427581787,0.05030963942408562,0.05042115971446037,340.96368408203125,0.008626315742731094,341.022705078125,126996.890625,0.09488024562597275,0.5595121383666992
