,loss,SSIMLoss,PSNRLoss,residual_loss,SSIM_res_loss,PSNRsq,mae,acc,val_loss,val_SSIMLoss,val_PSNRLoss,val_residual_loss,val_SSIM_res_loss,val_PSNRsq,val_mae,val_acc
0,0.4980849027633667,0.49807995557785034,158.96920776367188,0.04694918915629387,159.5141143798828,29596.998046875,0.21608978509902954,0.4986882507801056,0.48481684923171997,0.4844461679458618,155.64523315429688,0.04852655157446861,156.17909240722656,28617.994140625,0.22146806120872498,0.4839048683643341
1,0.4960521459579468,0.49606671929359436,160.5605010986328,0.04593341797590256,161.10264587402344,30083.236328125,0.21419569849967957,0.49821266531944275,0.4844020903110504,0.48401424288749695,155.71401977539062,0.0484398789703846,156.24740600585938,28698.587890625,0.22126509249210358,0.536294162273407
2,0.4959406554698944,0.49591779708862305,160.8091278076172,0.045838065445423126,161.35072326660156,30152.62109375,0.21395380795001984,0.5026391744613647,0.48450028896331787,0.48408880829811096,155.73678588867188,0.048444218933582306,156.2702178955078,28647.744140625,0.2212752252817154,0.5056937336921692
3,0.495876282453537,0.49589604139328003,160.9739532470703,0.04577033594250679,161.5157470703125,30205.447265625,0.21380135416984558,0.5029621720314026,0.48424744606018066,0.48383721709251404,155.36558532714844,0.04837866500020027,155.89874267578125,28516.751953125,0.22112621366977692,0.5463234186172485
4,0.49581438302993774,0.49581098556518555,161.02908325195312,0.04574238508939743,161.5707244873047,30225.537109375,0.21375314891338348,0.5042130947113037,0.4843005836009979,0.4838956594467163,155.6106414794922,0.04832034185528755,156.14381408691406,28587.869140625,0.22099411487579346,0.5377558469772339
5,0.4958542287349701,0.49582910537719727,161.1049041748047,0.04572172835469246,161.64642333984375,30254.78125,0.2136954814195633,0.506243884563446,0.4842735230922699,0.48386281728744507,155.5845947265625,0.0483587421476841,156.11776733398438,28578.4375,0.22107917070388794,0.5256170034408569
6,0.49579209089279175,0.4957716763019562,161.15806579589844,0.04569775611162186,161.69972229003906,30266.298828125,0.2136378139257431,0.5059216618537903,0.4844813346862793,0.484087735414505,156.0840301513672,0.04835302755236626,156.617431640625,28769.935546875,0.22106875479221344,0.46909746527671814
7,0.4957888126373291,0.4957948923110962,161.17092895507812,0.04568500071763992,161.71246337890625,30268.2734375,0.21361736953258514,0.5051031112670898,0.4843330681324005,0.4838964343070984,155.53207397460938,0.04853667691349983,156.06553649902344,28645.08203125,0.22148127853870392,0.5369818210601807
8,0.49578598141670227,0.49580925703048706,161.1717071533203,0.04568095505237579,161.7130889892578,30268.751953125,0.2136116921901703,0.5040302872657776,0.4844362735748291,0.48404428362846375,156.18643188476562,0.048278775066137314,156.71969604492188,28779.1171875,0.2208993136882782,0.5127304792404175
9,0.4957553446292877,0.49575161933898926,161.1927947998047,0.0456695593893528,161.7339324951172,30274.10546875,0.2135922759771347,0.5051000714302063,0.4843639135360718,0.48397961258888245,155.92730712890625,0.04819639027118683,156.46041870117188,28633.173828125,0.22071269154548645,0.534568190574646
10,0.49574384093284607,0.49575313925743103,161.18832397460938,0.04567953944206238,161.7297821044922,30272.953125,0.21360652148723602,0.5051702260971069,0.48463720083236694,0.4842653274536133,156.14056396484375,0.04823380336165428,156.6739501953125,28721.92578125,0.22079943120479584,0.5048394799232483
11,0.4957444965839386,0.49575671553611755,161.20069885253906,0.045676738023757935,161.74232482910156,30272.314453125,0.2135833203792572,0.5055278539657593,0.48476606607437134,0.48438894748687744,155.7761688232422,0.04821997508406639,156.3096466064453,28553.0625,0.22076867520809174,0.5214101672172546
12,0.4957430362701416,0.4957306683063507,161.19126892089844,0.04567858204245567,161.7327880859375,30271.302734375,0.21359585225582123,0.5051096081733704,0.48432672023773193,0.48393258452415466,156.16061401367188,0.04826562479138374,156.6937255859375,28780.005859375,0.22086890041828156,0.5002605319023132
13,0.49572938680648804,0.49574750661849976,161.2186279296875,0.0456678569316864,161.76019287109375,30281.380859375,0.2135740965604782,0.5045130848884583,0.48442089557647705,0.4840252101421356,155.8716278076172,0.04825552925467491,156.40487670898438,28632.201171875,0.22084614634513855,0.5365183353424072
14,0.49571970105171204,0.4957197308540344,161.22914123535156,0.04565776512026787,161.77061462402344,30286.68359375,0.21356201171875,0.5050892233848572,0.48429155349731445,0.48388010263442993,155.8867950439453,0.048412811011075974,156.42007446289062,28716.146484375,0.2212013453245163,0.5283810496330261
